"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 20, 2013","1,850.49","1,864.37","1,873.18","1,844.41","355.76K","-2.00%"
"Jun 19, 2013","1,888.31","1,899.50","1,899.50","1,883.41","279.75K","-0.65%"
"Jun 18, 2013","1,900.62","1,887.72","1,900.63","1,872.70","278.59K","0.93%"
"Jun 17, 2013","1,883.10","1,889.45","1,897.70","1,878.40","264.45K","-0.32%"
"Jun 14, 2013","1,889.24","1,895.77","1,896.60","1,881.50","279.28K","0.35%"
"Jun 13, 2013","1,882.73","1,905.10","1,911.04","1,881.24","306.43K","-1.42%"
"Jun 12, 2013","1,909.91","1,913.60","1,921.54","1,907.29","253.38K","-0.56%"
"Jun 11, 2013","1,920.68","1,933.10","1,933.34","1,910.05","288.16K","-0.62%"
"Jun 10, 2013","1,932.70","1,927.19","1,934.92","1,923.59","271.73K","0.46%"
"Jun 07, 2013","1,923.85","1,953.83","1,954.82","1,923.84","341.12K","-1.80%"
"Jun 05, 2013","1,959.19","1,988.94","1,989.29","1,959.19","340.50K","-1.52%"
"Jun 04, 2013","1,989.51","1,998.38","1,999.73","1,979.42","334.90K","-0.00%"
"Jun 03, 2013","1,989.57","1,993.11","2,000.56","1,989.51","333.50K","-0.57%"
"May 31, 2013","2,001.05","2,009.25","2,013.29","2,000.82","397.51K","0.05%"
"May 30, 2013","2,000.10","1,999.83","2,008.23","1,997.84","435.69K","-0.05%"
"May 29, 2013","2,001.20","1,993.69","2,009.43","1,992.68","362.63K","0.75%"
"May 28, 2013","1,986.22","1,983.58","1,991.20","1,978.89","311.41K","0.32%"
"May 27, 2013","1,979.97","1,974.59","1,984.13","1,971.53","256.08K","0.33%"
"May 24, 2013","1,973.45","1,979.35","1,979.93","1,961.59","273.55K","0.22%"
"May 23, 2013","1,969.19","1,985.91","1,991.35","1,969.19","342.94K","-1.24%"
"May 22, 2013","1,993.83","1,991.76","1,998.70","1,987.23","326.45K","0.64%"
"May 21, 2013","1,981.09","1,994.02","1,995.10","1,976.17","245.78K","-0.07%"
"May 20, 2013","1,982.43","1,990.36","1,991.27","1,982.43","274.39K","-0.22%"
"May 16, 2013","1,986.81","1,980.03","1,991.98","1,980.03","322.20K","0.79%"
"May 15, 2013","1,971.26","1,971.96","1,972.44","1,963.52","246.96K","0.12%"
"May 14, 2013","1,968.83","1,954.39","1,972.50","1,954.13","328.48K","1.03%"
"May 13, 2013","1,948.70","1,936.86","1,948.70","1,935.57","251.57K","0.20%"
"May 10, 2013","1,944.75","1,975.48","1,975.48","1,944.75","283.84K","-1.75%"
"May 09, 2013","1,979.45","1,963.61","1,982.32","1,961.50","332.55K","1.18%"
"May 08, 2013","1,956.45","1,961.73","1,964.08","1,952.38","337.94K","0.11%"
"May 07, 2013","1,954.35","1,962.28","1,962.87","1,951.27","299.86K","-0.36%"
"May 06, 2013","1,961.48","1,977.44","1,983.64","1,960.14","294.95K","-0.22%"
"May 03, 2013","1,965.71","1,967.88","1,968.04","1,953.40","312.53K","0.43%"
"May 02, 2013","1,957.21","1,961.67","1,966.68","1,954.28","349.69K","-0.34%"
"Apr 30, 2013","1,963.95","1,947.07","1,967.06","1,946.99","403.08K","1.20%"
"Apr 29, 2013","1,940.70","1,948.87","1,948.97","1,934.68","266.05K","-0.20%"
"Apr 26, 2013","1,944.56","1,949.92","1,951.86","1,942.37","280.16K","-0.36%"
"Apr 25, 2013","1,951.60","1,937.88","1,951.66","1,935.81","334.96K","0.84%"
"Apr 24, 2013","1,935.31","1,931.06","1,939.35","1,921.03","341.10K","0.87%"
"Apr 23, 2013","1,918.63","1,924.43","1,924.79","1,908.77","260.48K","-0.40%"
"Apr 22, 2013","1,926.31","1,903.97","1,926.31","1,901.98","258.76K","1.03%"
"Apr 19, 2013","1,906.75","1,899.35","1,910.24","1,888.30","331.26K","0.35%"
"Apr 18, 2013","1,900.06","1,916.55","1,919.53","1,900.05","343.48K","-1.24%"
"Apr 17, 2013","1,923.84","1,934.61","1,934.82","1,910.78","415.26K","0.08%"
"Apr 16, 2013","1,922.21","1,900.18","1,926.65","1,896.69","393.06K","0.09%"
"Apr 15, 2013","1,920.45","1,916.06","1,927.72","1,907.35","332.95K","-0.20%"
"Apr 12, 2013","1,924.23","1,954.22","1,956.21","1,919.90","407.38K","-1.31%"
"Apr 11, 2013","1,949.80","1,944.53","1,949.80","1,926.54","386.58K","0.73%"
"Apr 10, 2013","1,935.58","1,933.73","1,939.19","1,923.43","320.15K","0.77%"
"Apr 09, 2013","1,920.74","1,918.13","1,934.74","1,901.96","356.63K","0.11%"
"Apr 08, 2013","1,918.69","1,927.04","1,933.95","1,918.69","313.35K","-0.44%"
"Apr 05, 2013","1,927.23","1,948.33","1,952.10","1,916.77","372.65K","-1.64%"
"Apr 04, 2013","1,959.45","1,963.39","1,965.19","1,938.89","415.40K","-1.20%"
"Apr 03, 2013","1,983.22","1,990.71","1,992.40","1,972.02","396.38K","-0.15%"
"Apr 02, 2013","1,986.15","1,996.81","2,001.78","1,973.27","496.11K","-0.49%"
"Apr 01, 2013","1,995.99","2,009.94","2,010.15","1,994.54","269.15K","-0.44%"
"Mar 29, 2013","2,004.89","2,007.12","2,013.21","2,003.96","341.60K","0.57%"
"Mar 28, 2013","1,993.52","1,989.70","1,995.31","1,985.45","367.68K","0.00%"
"Mar 27, 2013","1,993.44","1,991.91","1,996.56","1,973.72","362.61K","0.49%"
"Mar 26, 2013","1,983.70","1,976.81","1,990.23","1,975.60","298.85K","0.30%"
"Mar 25, 2013","1,977.67","1,968.85","1,981.75","1,968.14","276.30K","1.49%"
"Mar 22, 2013","1,948.71","1,949.03","1,956.33","1,946.05","259.62K","-0.11%"
"Mar 21, 2013","1,950.82","1,969.30","1,973.26","1,950.82","262.86K","-0.44%"
"Mar 20, 2013","1,959.41","1,969.19","1,978.17","1,959.40","332.90K","-0.97%"
"Mar 19, 2013","1,978.56","1,978.41","1,989.46","1,973.23","326.79K","0.53%"
"Mar 18, 2013","1,968.18","1,974.71","1,982.92","1,968.18","304.27K","-0.92%"
"Mar 15, 2013","1,986.50","2,009.71","2,009.71","1,985.91","307.40K","-0.78%"
"Mar 14, 2013","2,002.13","2,000.07","2,002.13","1,978.57","330.92K","0.12%"
"Mar 13, 2013","1,999.73","1,994.79","1,999.73","1,988.19","353.04K","0.32%"
"Mar 12, 2013","1,993.34","2,006.84","2,007.44","1,990.17","390.22K","-0.50%"
"Mar 11, 2013","2,003.35","2,000.57","2,006.30","1,982.38","398.28K","-0.13%"
"Mar 08, 2013","2,006.01","2,001.97","2,007.37","1,994.25","312.06K","0.08%"
"Mar 07, 2013","2,004.40","2,018.63","2,018.63","1,998.29","386.48K","-0.81%"
"Mar 06, 2013","2,020.74","2,033.17","2,033.89","2,016.65","395.37K","0.20%"
"Mar 05, 2013","2,016.61","2,022.41","2,031.65","2,016.60","491.94K","0.17%"
"Mar 04, 2013","2,013.15","2,028.55","2,029.32","2,011.09","357.44K","-0.66%"
"Feb 28, 2013","2,026.49","2,019.05","2,030.85","2,016.15","421.96K","1.12%"
"Feb 27, 2013","2,004.04","2,008.94","2,014.96","1,999.65","417.07K","0.20%"
"Feb 26, 2013","2,000.01","1,993.12","2,005.86","1,991.96","433.41K","-0.47%"
"Feb 25, 2013","2,009.52","2,022.51","2,022.77","2,008.78","338.23K","-0.46%"
"Feb 22, 2013","2,018.89","2,007.34","2,029.44","2,006.59","409.12K","0.18%"
"Feb 21, 2013","2,015.22","2,014.50","2,021.24","2,010.91","391.19K","-0.47%"
"Feb 20, 2013","2,024.64","1,997.04","2,024.64","1,995.31","407.73K","1.95%"
"Feb 19, 2013","1,985.83","1,981.96","1,990.09","1,979.85","344.26K","0.20%"
"Feb 18, 2013","1,981.91","1,979.42","1,985.41","1,973.65","420.69K","0.04%"
"Feb 15, 2013","1,981.18","1,981.06","1,982.76","1,976.12","598.84K","0.08%"
"Feb 14, 2013","1,979.61","1,977.42","1,986.14","1,972.80","336.03K","0.18%"
"Feb 13, 2013","1,976.07","1,952.86","1,976.07","1,950.58","331.01K","1.56%"
"Feb 12, 2013","1,945.79","1,958.46","1,958.65","1,943.63","307.48K","-0.26%"
"Feb 08, 2013","1,950.90","1,930.00","1,955.86","1,929.81","291.21K","0.99%"
"Feb 07, 2013","1,931.77","1,939.42","1,946.67","1,931.10","412.16K","-0.23%"
"Feb 06, 2013","1,936.19","1,943.33","1,944.44","1,935.44","349.22K","-0.10%"
"Feb 05, 2013","1,938.18","1,936.92","1,944.00","1,928.75","366.69K","-0.77%"
"Feb 04, 2013","1,953.21","1,968.95","1,969.13","1,952.83","345.36K","-0.23%"
"Feb 01, 2013","1,957.79","1,964.75","1,966.54","1,942.44","385.89K","-0.21%"
"Jan 31, 2013","1,961.94","1,960.78","1,965.92","1,954.53","399.58K","-0.13%"
"Jan 30, 2013","1,964.43","1,961.92","1,967.29","1,950.67","523.26K","0.43%"
"Jan 29, 2013","1,955.96","1,946.11","1,958.88","1,944.81","465.01K","0.84%"
"Jan 28, 2013","1,939.71","1,940.33","1,943.49","1,930.37","349.47K","-0.36%"
"Jan 25, 2013","1,946.69","1,966.40","1,966.83","1,934.89","401.83K","-0.91%"
"Jan 24, 2013","1,964.48","1,970.85","1,980.03","1,960.75","558.39K","-0.80%"
"Jan 23, 2013","1,980.41","2,003.37","2,008.06","1,980.41","491.36K","-0.81%"
"Jan 22, 2013","1,996.52","1,986.58","1,999.35","1,981.88","553.44K","0.49%"
"Jan 21, 2013","1,986.86","1,987.96","1,991.98","1,972.64","446.60K","-0.05%"
"Jan 18, 2013","1,987.85","1,987.65","1,988.47","1,976.72","583.33K","0.69%"
"Jan 17, 2013","1,974.27","1,983.67","1,986.34","1,964.62","828.73K","-0.16%"
"Jan 16, 2013","1,977.45","1,988.44","1,996.46","1,970.01","457.62K","-0.32%"
"Jan 15, 2013","1,983.74","2,006.89","2,016.37","1,983.74","546.22K","-1.16%"
"Jan 14, 2013","2,007.04","1,993.82","2,007.04","1,989.24","454.75K","0.52%"
"Jan 11, 2013","1,996.67","2,017.38","2,017.92","1,984.16","472.56K","-0.50%"
"Jan 10, 2013","2,006.80","1,993.87","2,008.47","1,988.04","500.78K","0.75%"
"Jan 09, 2013","1,991.81","2,001.98","2,007.72","1,989.48","607.58K","-0.31%"
"Jan 08, 2013","1,997.94","2,003.22","2,009.99","1,997.91","493.73K","-0.66%"
"Jan 07, 2013","2,011.25","2,012.15","2,014.00","1,996.47","536.22K","-0.03%"
"Jan 04, 2013","2,011.94","2,017.88","2,018.63","2,001.53","378.86K","-0.37%"
"Jan 03, 2013","2,019.41","2,041.24","2,042.48","2,018.49","491.01K","-0.58%"
"Jan 02, 2013","2,031.10","2,013.74","2,033.66","2,012.30","364.08K","1.71%"
"Dec 28, 2012","1,997.05","1,984.84","2,002.67","1,984.84","302.93K","0.49%"
"Dec 27, 2012","1,987.35","1,979.46","1,987.91","1,971.53","376.07K","0.26%"
"Dec 26, 2012","1,982.25","1,992.10","2,000.92","1,982.25","457.99K","0.02%"
"Dec 24, 2012","1,981.82","1,984.18","1,985.57","1,977.00","348.17K","0.07%"
"Dec 21, 2012","1,980.42","2,004.61","2,004.67","1,976.09","553.67K","-0.95%"
"Dec 20, 2012","1,999.50","2,002.11","2,006.08","1,991.81","421.93K","0.32%"
"Dec 18, 2012","1,993.09","1,990.72","1,993.09","1,979.22","454.27K","0.51%"
"Dec 17, 2012","1,983.07","1,993.18","1,999.38","1,981.13","366.68K","-0.60%"
"Dec 14, 2012","1,995.04","1,989.42","1,999.65","1,985.19","350.50K","-0.39%"
"Dec 13, 2012","2,002.77","1,976.18","2,002.78","1,976.18","421.46K","1.38%"
"Dec 12, 2012","1,975.44","1,972.33","1,975.44","1,966.91","459.71K","0.55%"
"Dec 11, 2012","1,964.62","1,962.52","1,965.68","1,956.75","404.83K","0.37%"
"Dec 10, 2012","1,957.42","1,965.71","1,970.19","1,955.39","367.57K","-0.00%"
"Dec 07, 2012","1,957.45","1,953.17","1,963.06","1,952.83","413.45K","0.40%"
"Dec 06, 2012","1,949.62","1,948.55","1,955.07","1,946.03","345.32K","0.13%"
"Dec 05, 2012","1,947.04","1,933.45","1,949.70","1,930.15","492.58K","0.61%"
"Dec 04, 2012","1,935.18","1,932.66","1,938.28","1,928.09","294.80K","-0.25%"
"Dec 03, 2012","1,940.02","1,937.28","1,944.75","1,933.67","314.89K","0.37%"
"Nov 30, 2012","1,932.90","1,932.71","1,941.84","1,927.98","337.27K","-0.10%"
"Nov 29, 2012","1,934.85","1,922.86","1,935.10","1,922.51","388.79K","1.15%"
"Nov 28, 2012","1,912.78","1,916.31","1,916.76","1,906.20","408.91K","-0.65%"
"Nov 27, 2012","1,925.20","1,917.14","1,930.24","1,913.97","588.28K","0.87%"
"Nov 26, 2012","1,908.51","1,918.01","1,918.11","1,905.95","276.75K","-0.15%"
"Nov 23, 2012","1,911.33","1,901.73","1,911.33","1,894.58","329.95K","0.62%"
"Nov 22, 2012","1,899.50","1,894.66","1,903.27","1,893.18","412.82K","0.82%"
"Nov 21, 2012","1,884.04","1,895.72","1,899.60","1,878.25","380.80K","-0.32%"
"Nov 20, 2012","1,890.18","1,896.58","1,897.56","1,886.34","372.35K","0.64%"
"Nov 19, 2012","1,878.10","1,869.76","1,884.11","1,869.23","349.36K","0.93%"
"Nov 16, 2012","1,860.83","1,865.81","1,872.69","1,856.81","465.05K","-0.53%"
"Nov 15, 2012","1,870.72","1,870.29","1,875.49","1,859.79","450.85K","-1.23%"
"Nov 14, 2012","1,894.04","1,891.45","1,895.48","1,880.61","533.94K","0.23%"
"Nov 13, 2012","1,889.70","1,904.19","1,904.97","1,881.85","494.88K","-0.59%"
"Nov 12, 2012","1,900.87","1,899.30","1,903.81","1,892.68","473.26K","-0.19%"
"Nov 09, 2012","1,904.41","1,893.09","1,907.57","1,879.06","636.23K","-0.52%"
"Nov 08, 2012","1,914.41","1,912.64","1,918.69","1,905.62","659.65K","-1.19%"
"Nov 07, 2012","1,937.55","1,933.79","1,937.55","1,916.81","556.71K","0.49%"
"Nov 06, 2012","1,928.17","1,911.83","1,928.17","1,908.49","545.83K","1.05%"
"Nov 05, 2012","1,908.22","1,905.46","1,914.38","1,903.32","343.43K","-0.55%"
"Nov 02, 2012","1,918.72","1,920.55","1,921.98","1,915.11","441.21K","1.07%"
"Nov 01, 2012","1,898.44","1,903.57","1,904.99","1,887.56","402.38K","-0.71%"
"Oct 31, 2012","1,912.06","1,912.83","1,918.40","1,909.08","397.25K","0.66%"
"Oct 30, 2012","1,899.58","1,894.05","1,913.52","1,893.75","334.13K","0.43%"
"Oct 29, 2012","1,891.52","1,901.83","1,905.22","1,884.77","371.73K","0.00%"
"Oct 26, 2012","1,891.43","1,917.64","1,921.25","1,890.15","437.52K","-1.72%"
"Oct 25, 2012","1,924.50","1,906.91","1,924.51","1,904.95","438.07K","0.55%"
"Oct 24, 2012","1,913.96","1,907.16","1,922.02","1,901.62","564.64K","-0.67%"
"Oct 23, 2012","1,926.81","1,943.79","1,944.38","1,926.81","538.99K","-0.76%"
"Oct 22, 2012","1,941.59","1,910.98","1,942.64","1,910.23","458.10K","-0.12%"
"Oct 19, 2012","1,943.84","1,954.33","1,958.64","1,938.96","383.23K","-0.78%"
"Oct 18, 2012","1,959.12","1,960.39","1,963.53","1,954.10","494.96K","0.20%"
"Oct 17, 2012","1,955.15","1,955.78","1,965.53","1,949.71","499.78K","0.70%"
"Oct 16, 2012","1,941.54","1,942.51","1,944.22","1,931.09","538.40K","0.83%"
"Oct 15, 2012","1,925.59","1,927.82","1,937.15","1,921.32","567.91K","-0.40%"
"Oct 12, 2012","1,933.26","1,937.85","1,940.32","1,927.39","398.79K","0.01%"
"Oct 11, 2012","1,933.09","1,934.49","1,949.74","1,919.82","464.11K","-0.78%"
"Oct 10, 2012","1,948.22","1,961.90","1,962.72","1,948.22","449.39K","-1.56%"
"Oct 09, 2012","1,979.04","1,982.09","1,992.32","1,979.00","516.87K","-0.14%"
"Oct 08, 2012","1,981.89","1,994.05","1,994.05","1,979.24","508.31K","-0.67%"
"Oct 05, 2012","1,995.17","2,004.62","2,007.84","1,991.21","681.22K","0.12%"
"Oct 04, 2012","1,992.68","1,998.73","1,998.99","1,983.03","596.93K","-0.17%"
"Oct 02, 2012","1,996.03","1,998.52","2,003.63","1,995.12","496.28K","-0.01%"
"Sep 28, 2012","1,996.21","2,000.01","2,000.01","1,988.41","678.17K","0.38%"
"Sep 27, 2012","1,988.70","1,969.65","1,991.26","1,969.60","693.72K","0.42%"
"Sep 26, 2012","1,980.44","1,973.11","1,986.28","1,968.85","1.21M","-0.55%"
"Sep 25, 2012","1,991.41","1,994.08","2,004.26","1,988.88","528.99K","-0.60%"
"Sep 24, 2012","2,003.44","1,996.42","2,005.45","1,977.70","482.97K","0.05%"
"Sep 21, 2012","2,002.37","2,000.05","2,005.11","1,991.56","649.20K","0.60%"
"Sep 20, 2012","1,990.33","1,997.65","2,004.54","1,987.94","618.39K","-0.87%"
"Sep 19, 2012","2,007.88","2,000.20","2,012.74","1,993.91","959.92K","0.15%"
"Sep 18, 2012","2,004.96","1,998.30","2,005.73","1,995.83","855.27K","0.13%"
"Sep 17, 2012","2,002.35","2,005.54","2,011.50","1,997.79","881.69K","-0.26%"
"Sep 14, 2012","2,007.58","1,994.42","2,008.97","1,991.13","1.02M","2.92%"
"Sep 13, 2012","1,950.69","1,948.27","1,955.03","1,938.74","983.08K","0.03%"
"Sep 12, 2012","1,950.03","1,931.44","1,953.03","1,927.75","708.40K","1.56%"
"Sep 11, 2012","1,920.00","1,920.46","1,923.09","1,912.47","718.73K","-0.24%"
"Sep 10, 2012","1,924.70","1,934.63","1,937.85","1,924.70","620.84K","-0.25%"
"Sep 07, 2012","1,929.58","1,918.36","1,929.58","1,915.56","597.68K","2.57%"
"Sep 06, 2012","1,881.24","1,881.54","1,888.18","1,873.49","752.89K","0.38%"
"Sep 05, 2012","1,874.03","1,894.70","1,894.70","1,874.03","624.14K","-1.74%"
"Sep 04, 2012","1,907.13","1,911.47","1,916.16","1,906.22","881.54K","-0.29%"
"Sep 03, 2012","1,912.71","1,909.06","1,921.84","1,885.03","597.14K","0.40%"
"Aug 31, 2012","1,905.12","1,897.16","1,912.24","1,896.84","659.11K","-0.07%"
"Aug 30, 2012","1,906.38","1,922.82","1,922.82","1,897.07","747.76K","-1.15%"
"Aug 29, 2012","1,928.54","1,920.49","1,931.00","1,914.82","592.39K","0.64%"
"Aug 28, 2012","1,916.33","1,922.02","1,925.70","1,910.58","611.92K","-0.08%"
"Aug 27, 2012","1,917.87","1,909.02","1,925.15","1,907.50","572.93K","-0.10%"
"Aug 24, 2012","1,919.81","1,921.08","1,927.10","1,913.75","631.35K","-1.17%"
"Aug 23, 2012","1,942.54","1,934.56","1,942.97","1,924.50","604.39K","0.38%"
"Aug 22, 2012","1,935.19","1,939.60","1,947.43","1,917.48","422.80K","-0.41%"
"Aug 21, 2012","1,943.22","1,954.51","1,961.07","1,942.61","407.53K","-0.16%"
"Aug 20, 2012","1,946.31","1,944.67","1,949.89","1,938.25","357.94K","-0.01%"
"Aug 17, 2012","1,946.54","1,964.07","1,964.07","1,941.79","372.45K","-0.58%"
"Aug 16, 2012","1,957.91","1,956.35","1,959.92","1,947.26","430.51K","0.05%"
"Aug 14, 2012","1,956.96","1,942.61","1,957.15","1,939.45","341.11K","1.27%"
"Aug 13, 2012","1,932.44","1,945.33","1,946.20","1,932.40","352.65K","-0.72%"
"Aug 10, 2012","1,946.40","1,937.89","1,948.05","1,933.93","326.53K","0.30%"
"Aug 09, 2012","1,940.59","1,907.13","1,947.08","1,907.13","495.27K","1.96%"
"Aug 08, 2012","1,903.23","1,896.58","1,919.61","1,896.56","485.57K","0.87%"
"Aug 07, 2012","1,886.80","1,883.82","1,891.60","1,881.66","325.27K","0.05%"
"Aug 06, 2012","1,885.88","1,883.62","1,894.92","1,881.86","245.57K","2.01%"
"Aug 03, 2012","1,848.68","1,846.58","1,864.13","1,843.87","257.94K","-1.11%"
"Aug 02, 2012","1,869.40","1,883.68","1,885.89","1,864.86","270.46K","-0.56%"
"Aug 01, 2012","1,879.93","1,870.58","1,886.32","1,867.28","291.30K","-0.11%"
"Jul 31, 2012","1,881.99","1,845.46","1,896.83","1,842.51","359.15K","2.07%"
"Jul 30, 2012","1,843.79","1,847.01","1,850.27","1,841.40","337.20K","0.80%"
"Jul 27, 2012","1,829.16","1,812.98","1,829.16","1,805.92","397.61K","2.62%"
"Jul 26, 2012","1,782.47","1,778.01","1,787.20","1,766.81","409.56K","0.74%"
"Jul 25, 2012","1,769.31","1,760.22","1,785.84","1,758.99","468.02K","-1.37%"
"Jul 24, 2012","1,793.93","1,784.47","1,796.02","1,781.60","490.62K","0.25%"
"Jul 23, 2012","1,789.44","1,799.24","1,799.24","1,780.01","502.13K","-1.84%"
"Jul 20, 2012","1,822.93","1,823.95","1,830.26","1,818.84","412.10K","-0.00%"
"Jul 19, 2012","1,822.96","1,820.84","1,830.09","1,815.71","488.68K","1.56%"
"Jul 18, 2012","1,794.91","1,821.28","1,827.95","1,790.36","454.66K","-1.48%"
"Jul 17, 2012","1,821.96","1,808.63","1,835.64","1,802.07","412.61K","0.23%"
"Jul 16, 2012","1,817.79","1,820.34","1,821.84","1,807.11","268.35K","0.27%"
"Jul 13, 2012","1,812.89","1,790.98","1,820.66","1,773.67","348.54K","1.54%"
"Jul 12, 2012","1,785.39","1,827.82","1,830.77","1,785.32","320.83K","-2.24%"
"Jul 11, 2012","1,826.39","1,825.53","1,827.60","1,813.79","336.69K","-0.17%"
"Jul 10, 2012","1,829.45","1,843.77","1,845.94","1,823.79","368.86K","-0.36%"
"Jul 09, 2012","1,836.13","1,840.30","1,844.32","1,833.11","282.04K","-1.19%"
"Jul 06, 2012","1,858.20","1,877.74","1,880.36","1,850.10","340.65K","-0.92%"
"Jul 05, 2012","1,875.49","1,870.53","1,878.13","1,866.91","324.18K","0.06%"
"Jul 04, 2012","1,874.45","1,875.52","1,881.68","1,871.84","336.14K","0.35%"
"Jul 03, 2012","1,867.82","1,858.70","1,871.08","1,858.44","348.20K","0.87%"
"Jul 02, 2012","1,851.65","1,864.73","1,865.93","1,851.28","273.63K","-0.13%"
"Jun 29, 2012","1,854.01","1,808.61","1,854.01","1,801.63","320.63K","1.91%"
"Jun 28, 2012","1,819.18","1,826.37","1,827.35","1,806.08","309.66K","0.08%"
"Jun 27, 2012","1,817.65","1,815.70","1,821.47","1,795.16","319.48K","-0.01%"
"Jun 26, 2012","1,817.81","1,818.51","1,826.66","1,814.46","313.27K","-0.41%"
"Jun 25, 2012","1,825.38","1,842.76","1,842.76","1,813.41","291.23K","-1.19%"
"Jun 22, 2012","1,847.39","1,861.44","1,863.57","1,843.57","300.71K","-2.21%"
"Jun 21, 2012","1,889.15","1,895.51","1,900.44","1,879.65","390.17K","-0.79%"
"Jun 20, 2012","1,904.12","1,908.19","1,908.19","1,895.27","367.74K","0.65%"
"Jun 19, 2012","1,891.77","1,885.56","1,895.32","1,883.56","380.91K","0.00%"
"Jun 18, 2012","1,891.71","1,892.91","1,901.11","1,887.05","376.28K","1.81%"
"Jun 15, 2012","1,858.16","1,871.48","1,871.48","1,847.19","452.51K","-0.71%"
"Jun 14, 2012","1,871.48","1,856.57","1,871.48","1,855.06","426.64K","0.65%"
"Jun 13, 2012","1,859.32","1,867.45","1,867.45","1,849.71","558.26K","0.25%"
"Jun 12, 2012","1,854.74","1,840.56","1,857.93","1,840.10","421.37K","-0.66%"
"Jun 11, 2012","1,867.04","1,860.90","1,869.33","1,859.74","382.22K","1.71%"
"Jun 08, 2012","1,835.64","1,854.00","1,854.59","1,832.83","379.83K","-0.67%"
"Jun 07, 2012","1,847.95","1,839.49","1,853.20","1,839.49","403.44K","2.56%"
"Jun 05, 2012","1,801.85","1,799.88","1,806.11","1,791.84","338.83K","1.05%"
"Jun 04, 2012","1,783.13","1,782.58","1,794.02","1,776.85","395.06K","-2.80%"
"Jun 01, 2012","1,834.51","1,832.08","1,842.00","1,821.98","334.42K","-0.49%"
"May 31, 2012","1,843.47","1,819.99","1,843.49","1,813.01","447.95K","-0.08%"
"May 30, 2012","1,844.86","1,846.12","1,846.60","1,828.83","417.04K","-0.27%"
"May 29, 2012","1,849.91","1,821.63","1,851.94","1,817.90","328.00K","1.41%"
"May 25, 2012","1,824.17","1,818.62","1,831.78","1,815.54","386.49K","0.53%"
"May 24, 2012","1,814.47","1,807.07","1,816.98","1,800.74","407.90K","0.32%"
"May 23, 2012","1,808.62","1,815.33","1,815.33","1,796.50","447.56K","-1.10%"
"May 22, 2012","1,828.69","1,825.82","1,831.06","1,813.53","428.37K","1.64%"
"May 21, 2012","1,799.13","1,801.48","1,804.48","1,788.33","414.13K","0.94%"
"May 18, 2012","1,782.46","1,813.79","1,813.79","1,779.47","547.77K","-3.40%"
"May 17, 2012","1,845.24","1,842.83","1,856.34","1,833.08","444.29K","0.26%"
"May 16, 2012","1,840.53","1,886.69","1,889.29","1,840.23","426.19K","-3.08%"
"May 15, 2012","1,898.96","1,897.74","1,904.99","1,881.80","524.59K","-0.77%"
"May 14, 2012","1,913.73","1,917.26","1,921.65","1,900.43","399.00K","-0.18%"
"May 11, 2012","1,917.13","1,939.00","1,939.00","1,915.69","535.93K","-1.43%"
"May 10, 2012","1,944.93","1,944.80","1,951.51","1,937.14","425.06K","-0.27%"
"May 09, 2012","1,950.29","1,958.31","1,962.04","1,945.31","468.02K","-0.85%"
"May 08, 2012","1,967.01","1,967.28","1,969.64","1,961.44","492.69K","0.54%"
"May 07, 2012","1,956.44","1,956.06","1,960.51","1,952.42","533.66K","-1.64%"
